training
" X             O;X;6;4;X"
"         X    OO;X;6;1;X"
"  X X XOO O     ;X;1;2;X"
"X              O;X;5;6;X"
"O               ;X;9;3;X"
" X   XO O O   X ;X;4;2;X"
"            O   ;X;0;7;X"
" O   XX        O;X;4;0;X"
"O  XO   O     X ;X;15;0;O"
" X O     O  O X ;X;7;2;O"
"   X  OX       O;X;13;2;X"
"  O  X    O     ;X;9;3;X"
"                ;X;13;8;X"
"        O       ;X;12;4;O"
"   O            ;X;11;7;X"
"X         O     ;X;12;3;O"
" XX  O   O      ;X;3;0;X"
"         X   OO ;X;6;1;X"
" O   X O        ;X;13;1;X"
"                ;X;15;6;X"
"          O     ;X;5;6;O"
"X     O   X   O ;X;8;2;X"
"   XO O         ;X;7;5;X"
"  OO X X O X  OX;X;1;0;X"
"  OX      XO    ;X;7;4;X"
"                ;X;10;7;O"
"   X O    OX    ;X;7;0;X"
" X  O  O  X  O  ;X;14;3;X"
"O   X   X O     ;X;13;3;O"
" O  X    O      ;X;8;5;X"
"    X O  O   O X;X;12;2;O"
" O     OOX   X X;X;2;2;X"
"   O      X     ;X;13;5;O"
"   OO    X O  X ;X;6;1;X"
"  X   O        O;X;14;4;O"
"O  XO      O XX ;X;1;1;O"
"     X XXO  O  O;X;1;2;X"
"X O    OOXX O  X;X;5;0;X"
"     O  OX      ;X;10;3;X"
"                ;X;7;6;X"
"                ;X;6;6;X"
"OO      O  XXX O;X;9;1;X"
"X   O  X     OO ;X;5;1;X"
" OX   X  O      ;X;8;3;O"
"                ;X;9;6;X"
"  O    OO X XX  ;X;14;0;X"
"     O       XO ;X;3;4;O"
"X   OO X O X    ;X;10;1;O"
" O   XX    O    ;X;0;4;X"
"                ;X;11;8;X"
"     OX       XO;X;10;0;X"
"OO    X     X   ;X;7;2;X"
"  O  XXO  O X   ;X;9;0;X"
"                ;X;15;5;O"
"   O  X X  OO X ;X;10;0;X"
"O  O          X ;X;5;3;X"
"                ;X;14;7;O"
"  O             ;X;14;7;X"
"X O  X OX O  X O;X;4;0;X"
" X     O      O ;X;8;5;X"
"  OX            ;X;0;5;O"
" O  OX  XO  X   ;X;0;2;X"
"    X      OO   ;X;15;4;O"
"    X         O ;X;2;4;X"
"       X O OO XX;X;13;0;X"
" O X O       X O;X;9;2;O"
"  O  XXO      OX;X;9;2;X"
"                ;X;6;6;X"
"   O     X      ;X;10;2;X"
"X  X     O OOX  ;X;14;1;O"
"  X     O   X OO;X;9;3;X"
"XO XOX   O   O  ;X;6;1;X"
"   X XO XO O    ;X;7;1;O"
" XO X         O ;X;15;4;X"
"   XX  OXOO  O  ;X;15;0;O"
"O   X     O  X O;X;8;2;O"
"                ;X;12;6;X"
"                ;X;5;8;X"
"  O   O X  X    ;X;7;3;O"
"    OX   O      ;X;7;5;X"
"O       X       ;X;1;4;X"
" O      O      X;X;0;5;X"
"         O      ;X;1;6;O"
" O     X XX  O O;X;3;1;O"
"      OO   OX X ;X;10;2;O"
"   O      O   X ;X;15;1;X"
"                ;X;11;4;X"
"OX X      O     ;X;12;1;O"
" O              ;X;7;7;X"
"O  X            ;X;14;6;X"
"OO     XX    XOO;X;6;1;X"
"                ;X;0;5;O"
"                ;X;2;5;O"
"   X   O OX     ;X;5;4;X"
"               O;X;1;5;X"
"                ;X;14;7;O"
"   O          X ;X;4;4;X"
"                ;X;13;4;X"
"   O X          ;X;6;4;X"
"     O     X   O;X;13;3;X"
"            X O ;X;0;6;X"
"         X O    ;X;7;4;X"
" O   OX  O  O XX;X;8;0;O"
"O               ;X;4;3;X"
"                ;X;9;8;X"
" X X    X O OO  ;X;0;2;X"
"      X    O    ;X;9;4;X"
"  OOX   X       ;X;12;0;X"
"                ;X;4;7;O"
"             O  ;X;7;5;X"
"O X   O    XX  O;X;13;2;X"
"    X OOX  XX OO;X;5;0;X"
"             O  ;X;9;5;X"
"         X   O  ;X;3;4;X"
" X  X X    O O O;X;0;2;X"
"  O   XO  X     ;X;14;0;X"
" O   X  O       ;X;6;3;X"
"X     OO       X;X;9;3;O"
" O    X    OX   ;X;3;4;X"
"       XO     O ;X;6;3;X"
"      X O   X O ;X;3;4;X"
"     X       O  ;X;2;2;X"
" X  O      O    ;X;15;5;X"
"  OX X  O    XO ;X;9;0;X"
" O  X           ;X;13;3;O"
"  OOOX   OX  X  ;X;1;1;X"
"    O         XO;X;6;3;X"
"X     O         ;X;10;2;X"
"       X     O  ;X;5;5;O"
"  X O           ;X;7;6;X"
"O      OX       ;X;2;1;X"
"                ;X;9;8;X"
"             O  ;X;14;7;X"
"X  OX  O  X    O;X;8;0;X"
" O O   X        ;X;14;2;O"
"O   XO  X   XO  ;X;3;0;X"
"X O    O XOX    ;X;14;1;O"
" X   XO  O  O   ;X;8;0;O"
" X             O;X;6;6;X"
"X     O    OX   ;X;3;3;O"
"XO      X  X  OO;X;4;0;X"
"         XO     ;X;7;6;X"
"                ;X;2;6;X"
"              O ;X;6;4;O"
" O              ;X;5;7;X"
"   X         O O;X;6;2;O"
"X XO   O        ;X;1;0;X"
"     O          ;X;9;5;X"
"              O ;X;0;4;O"
"   O   X O      ;X;11;1;X"
" O OX XO XOX    ;X;12;0;X"
"       X    OOX ;X;8;4;X"
"                ;X;15;8;X"
"   XX OXO O   O ;X;0;0;O"
"                ;X;13;6;X"
"    OX          ;X;6;6;X"
" OOO       XX   ;X;10;0;O"
"       O        ;X;12;7;X"
" O X O  X O     ;X;7;3;X"
"X  O      O    X;X;12;3;O"
" O        XX  O ;X;13;4;X"
"O       X       ;X;11;6;X"
"   X    O       ;X;6;4;X"
"      O         ;X;4;7;X"
"   X O  O  X    ;X;15;3;O"
"X X  OO   O     ;X;14;2;O"
"                ;X;15;4;X"
"X   O X   O     ;X;9;4;X"
"     O  O XX   O;X;14;1;X"
"    XO      O  X;X;8;2;X"
"       O O    X ;X;10;5;X"
"            O   ;X;3;7;X"
" XO   X     O   ;X;8;4;X"
"                ;X;1;6;X"
"  X   X     OO  ;X;4;4;X"
"OO   X     X OOX;X;2;1;X"
"        O       ;X;13;5;X"
"               O;X;14;5;X"
" X    X  O XO O ;X;10;0;X"
"    OO XO  OXXX ;X;0;0;X"
"       OO   X   ;X;13;5;X"
"    X O    OX   ;X;5;1;O"
"     OO X X     ;X;11;2;X"
" O   OXX    O   ;X;10;1;X"
"      X    O    ;X;10;4;X"
"       X O      ;X;2;5;O"
"     X   O      ;X;7;4;X"
"                ;X;15;4;X"
"   O            ;X;11;4;O"
"  XO X  O X  O  ;X;15;0;X"
" OOX   X O      ;X;10;1;X"
" O OX X     OX  ;X;0;2;X"
" O    X     XO  ;X;4;4;X"
"  O    X     O  ;X;10;5;X"
"X           O   ;X;1;2;X"
"  O  X   X O    ;X;10;4;X"
"    XO O        ;X;15;5;X"
"O           O  X;X;7;1;X"
"  X    OXOXO   O;X;13;0;O"
"  O    X        ;X;10;2;X"
"                ;X;9;4;X"
" X     X   O  O ;X;5;2;X"
"      O  X OX  O;X;8;1;X"
" O   OX O   X   ;X;7;3;X"
"   XX   OO  X O ;X;2;1;O"
" O              ;X;11;3;X"
"OO        XX  O ;X;7;3;X"
"                ;X;11;5;O"
"  XO  XO X   O O;X;4;1;X"
"    X    OO     ;X;12;4;O"
"                ;X;5;6;X"
"          O     ;X;0;7;X"
"             O X;X;0;4;X"
"O    X    X   OO;X;1;1;X"
"  OX    O   OX  ;X;7;2;O"
" O    O     X  X;X;10;2;X"
"   O  XO   OX   ;X;4;0;O"
"   O            ;X;9;6;O"
"                ;X;13;6;X"
"       O        ;X;15;7;X"
"    OO    XO  X ;X;0;2;O"
"X          X  OO;X;6;4;X"
" X  X      OOO  ;X;2;3;X"
"X        O O X  ;X;14;4;X"
"  O X O O  XX   ;X;3;1;O"
"   X           O;X;4;5;O"
"   OO    XX     ;X;8;0;X"
"          O     ;X;3;4;O"
"     O  X       ;X;1;5;O"
"O        X X O  ;X;10;0;X"
" X      O    O X;X;5;4;X"
"              O ;X;1;7;X"
"    X  OOXX  O  ;X;0;2;X"
"                ;X;9;6;X"
" X      O     O ;X;7;3;X"
"  O XO O X     X;X;3;2;X"
"                ;X;8;4;X"
"    X  O   O  X ;X;5;3;O"
"O   XOXXO  O    ;X;13;1;X"
"X    X O   OOX  ;X;10;0;X"
"      O    O X  ;X;7;2;O"
"X O X          O;X;3;4;X"
"                ;X;11;5;O"
"                ;X;5;5;O"
" O         XO   ;X;10;4;O"
"     O  XXO     ;X;6;3;O"
"              O ;X;5;3;X"
"O    XX OOO   X ;X;15;0;O"
"X X    X   OOO  ;X;3;2;X"
"    O   O   O XX;X;2;0;O"
" O X X OOO     X;X;2;1;X"
"       O        ;X;14;7;X"
"O O      X      ;X;7;3;X"
"O      X       O;X;5;3;X"
"O        OX    X;X;5;0;X"
"                ;X;5;4;X"
"      OO  X     ;X;12;3;X"
" O       X XOO  ;X;8;1;X"
"  O  X     X  OO;X;9;3;X"
"        O       ;X;3;3;X"
"   O X          ;X;7;6;X"
" O              ;X;15;7;X"
"         OX X O ;X;2;4;X"
"     X OX  O    ;X;9;4;X"
"O         O  X X;X;12;3;O"
"  O  O X XX   O ;X;0;2;X"
" O       X      ;X;6;4;X"
"    OO  OX     X;X;2;2;O"
"XX O X O  O    O;X;12;1;X"
"             O  ;X;3;3;X"
"O  X O  OX XO   ;X;14;1;X"
" O    O X  X    ;X;5;3;O"
"      O     X   ;X;14;4;X"
"            O X ;X;13;4;X"
"   X OX OXO     ;X;13;0;X"
"      XO OO  X X;X;1;1;O"
"O  O X     X  O ;X;9;3;X"
"O             XO;X;11;3;X"
"           O    ;X;2;4;O"
"O X O O O X   X ;X;9;0;O"
"       O   X    ;X;5;6;X"
"   O    XXOO    ;X;5;2;O"
"                ;X;14;6;X"
"     O          ;X;12;6;O"
"   X   O        ;X;10;6;X"
"        O       ;X;9;7;X"
"O               ;X;7;6;O"
" O        X     ;X;15;4;X"
"               O;X;12;6;O"
"   X    OX   O  ;X;5;2;X"
"     X X  XO OO ;X;0;0;X"
"  O          X  ;X;9;3;O"
"                ;X;14;8;X"
"X     X X  OO  O;X;10;2;X"
"                ;X;9;4;X"
"       O X O XOX;X;10;1;O"
" O       OX   X ;X;7;4;X"
" O   X     OOX  ;X;7;1;X"
"                ;X;12;6;X"
"X X      O  O   ;X;7;3;O"
"      XO X O O  ;X;4;1;X"
" O XOX  X  O  O ;X;7;1;X"
"O   X O         ;X;14;4;O"
"                ;X;3;8;X"
"                ;X;4;7;O"
"    X O         ;X;1;6;X"
" X    O         ;X;13;5;O"
"                ;X;9;6;X"
"O     O X       ;X;10;3;X"
"     OXXXOO    O;X;1;0;O"
"  O X OX X   O  ;X;10;2;X"
"                ;X;6;5;O"
"                ;X;1;4;X"
" O        XO    ;X;15;4;O"
"  O      X  O X ;X;13;2;X"
" XXX XOO    O O ;X;15;0;X"
" O              ;X;5;5;X"
"  OO  O  X  X X ;X;1;2;X"
"  X    O X  O  O;X;3;3;X"
" X   X O  OOX   ;X;9;0;X"
" X  X X   OO O  ;X;15;1;O"
"                ;X;5;8;X"
"   XX OX     OO ;X;1;1;O"
"  X  OO  O     X;X;1;2;O"
" O X     O   X  ;X;12;1;O"
" O              ;X;6;5;X"
" X  OXO  X  OO X;X;3;0;X"
"  O           X ;X;13;2;X"
"  O             ;X;11;6;O"
"  O   OX        ;X;5;2;O"
"    OX OX       ;X;9;4;X"
"        X    O  ;X;2;2;X"
" O   O XOO  X  X;X;14;0;O"
"OOOX  O       XX;X;4;0;O"
"            O   ;X;9;5;X"
" X XO OX  O  O  ;X;15;1;X"
"XO   O    XO  X ;X;9;2;X"
"    X     O     ;X;13;3;O"
"        OX      ;X;6;5;O"
" X O O  O X XO  ;X;2;1;X"
"           X  O ;X;10;4;X"
"                ;X;11;7;O"
"    OX       O  ;X;15;1;X"
"   X    O      O;X;11;4;O"
"  O             ;X;4;5;X"
"                ;X;3;4;X"
"                ;X;7;7;O"
" O      XOX     ;X;15;1;O"
"                ;X;1;7;O"
"                ;X;11;8;X"
" O    X  O      ;X;0;4;O"
"XOX  OOO    X   ;X;13;0;O"
"OX  O  X        ;X;6;3;O"
"                ;X;7;4;X"
" O    X  O   OX ;X;5;1;X"
" OX         O   ;X;5;5;X"
"  X     O   O  X;X;11;3;O"
" X     X O   O  ;X;6;3;O"
"OX OOX   O    X ;X;13;1;X"
"   O    XO X    ;X;5;4;X"
"                ;X;9;6;X"
"     OX    O    ;X;9;3;X"
"    O   O    XX ;X;11;2;X"
"     X    O     ;X;2;5;O"
"   O     X     O;X;12;5;X"
"                ;X;9;4;X"
"         O      ;X;2;5;X"
"X           X OO;X;8;3;O"
"      XO       O;X;13;3;X"
"O   O   XO OXX X;X;14;0;X"
"      O XO      ;X;0;1;X"
"X  O     O X  O ;X;15;2;O"
"                ;X;7;8;X"
"                ;X;6;6;X"
"                ;X;15;7;O"
"    XO X OO X   ;X;13;1;O"
"                ;X;7;7;O"
"    OOX  X      ;X;3;0;X"
"              O ;X;15;5;X"
"X      XO    OO ;X;5;1;X"
"   OO         XX;X;11;4;X"
"     O   X  X O ;X;11;4;X"
"      X  O      ;X;14;6;X"
"  X O    XXO  OO;X;12;1;X"
"OX O    OX      ;X;10;1;X"
"     O          ;X;12;6;O"
"O  XX   X O XO O;X;1;0;X"
"   O   O     XX ;X;4;4;X"
"    X   O   XO  ;X;0;4;X"
"   O O    X  X  ;X;2;3;O"
"XO  O   X      O;X;5;3;X"
"  O       X   XO;X;3;4;X"
"OO   O X X      ;X;14;3;X"
"      O  XOO X  ;X;0;2;O"
"    OO     XX OX;X;10;2;X"
"   O   O  X   XO;X;9;3;X"
"O  OO    O X  XX;X;6;1;X"
" O   OX  O     X;X;14;0;O"
"XO  XX   O     O;X;3;2;X"
" O              ;X;9;5;X"
"  X    O XXO O O;X;4;0;O"
"      X      O  ;X;7;6;X"
"O X O           ;X;1;1;X"
"    X  O   O    ;X;9;1;X"
"     OX         ;X;9;4;X"
"  X  X   O   O  ;X;1;4;X"
"               O;X;9;5;X"
"                ;X;7;8;X"
"  O O X  X   XO ;X;11;2;X"
"         O      ;X;7;5;X"
"                ;X;15;5;O"
"OX X    O   X  O;X;6;1;O"
"                ;X;15;6;X"
"         O      ;X;7;6;O"
"O               ;X;15;7;X"
"O  O   X    X   ;X;15;4;X"
"      O    O  X ;X;13;5;X"
"   O  O OX     X;X;11;3;X"
"        O       ;X;9;7;X"
"  XO        O   ;X;10;3;X"
"    O  XO   OX  ;X;14;0;O"
"    X     O     ;X;6;4;X"
"        X  O    ;X;1;6;X"
" O     X  OX  O ;X;8;1;X"
" XO O  XO  O  X ;X;12;1;X"
"O           X   ;X;13;5;O"
" O              ;X;6;7;X"
"     O  OX      ;X;12;2;O"
"   X OX O OX    ;X;12;1;O"
"   XO           ;X;6;2;X"
"                ;X;11;6;X"
"    O           ;X;0;5;X"
"  O OX  XXO   O ;X;12;1;X"
"O    O X   O  X ;X;9;2;O"
"   XXX   O O   O;X;12;2;X"
"    O     X     ;X;11;4;X"
"  OXO           ;X;5;4;O"
"              O ;X;5;7;X"
"     O X        ;X;0;6;X"
"       O  X   XO;X;13;2;X"
"X  XOOOO      X ;X;1;0;O"
"                ;X;14;6;X"
"OX OO        XX ;X;6;2;X"
"XX O  XO  OXO   ;X;4;0;X"
" O  X        OXO;X;3;3;X"
"                ;X;12;8;X"
"    O  O XOX OX ;X;6;0;O"
"                ;X;1;7;O"
"   O      X     ;X;12;3;O"
"  X O           ;X;9;5;O"
"                ;X;9;4;X"
"    X          O;X;9;2;X"
" O OXX          ;X;9;1;O"
"       O        ;X;15;5;X"
" X X     OX O  O;X;13;2;X"
"                ;X;3;8;X"
"   XO   X O     ;X;6;3;O"
"  X   XO    O   ;X;3;4;X"
"        X  O    ;X;15;6;X"
"           O X  ;X;3;5;O"
"   O            ;X;5;6;O"
"                ;X;3;7;O"
" XOO     XO XO  ;X;0;1;X"
" OX OX OX   O X ;X;11;0;X"
" XX  OO  O      ;X;11;3;X"
"   XOXO  X    OO;X;2;1;X"
" X X    OOO O  X;X;5;0;O"
" XX O X O     O ;X;3;0;X"
"                ;X;4;4;X"
"O   O    X X O  ;X;15;2;O"
"     O  XO OX XO;X;7;1;X"
"  X    X  O    O;X;1;2;X"
"         XO     ;X;15;3;O"
"      X  O      ;X;15;6;X"
"                ;X;12;6;X"
" XXOOO O       X;X;6;1;X"
"  O  X  OXO X   ;X;14;2;X"
"      OX O X  OX;X;8;0;X"
"        O      X;X;4;3;O"
"   O    XX O X O;X;4;2;X"
"   O       XO X ;X;6;2;X"
"  O  X   X  OO  ;X;4;3;X"
"X   O     OX  OX;X;6;2;X"
"X     X  O   O O;X;8;2;O"
"                ;X;3;7;O"
"  XO   X  O     ;X;5;2;X"
" O    X  X     O;X;14;2;X"
"           O    ;X;6;6;O"
"X  O            ;X;1;2;X"
"                ;X;7;8;X"
" O  X   OX O  X ;X;13;0;X"
" O    XO X    XO;X;4;0;X"
"  X O  X O    O ;X;13;0;O"
"    X   XOXO  O ;X;6;2;X"
" O  OXXOO    X  ;X;2;1;X"
" X   O O O X   X;X;3;2;X"
"   X   O        ;X;1;2;X"
"                ;X;5;6;X"
" X     O    O   ;X;6;5;X"
"        OX OXO  ;X;1;1;X"
"     XO    O    ;X;2;4;O"
"O       OX    X ;X;3;2;X"
"    OX        O ;X;2;5;X"
"  X O XO        ;X;9;2;X"
"   O           X;X;10;4;X"
"     O O  XOXX O;X;3;0;O"
"O X O  O   X    ;X;6;2;O"
"       OXX    O ;X;10;0;X"
"  O O X  XXO    ;X;15;2;X"
"O     X OXO X   ;X;5;0;X"
"    X XOX OO    ;X;5;0;X"
"          O     ;X;8;5;X"
"            O X ;X;5;6;X"
"  XX O   O O XOX;X;1;0;X"
"O               ;X;11;4;O"
"                ;X;0;8;X"
"                ;X;9;5;O"
"  O O XX        ;X;12;4;X"
"   O   O X X X O;X;10;0;X"
" O X     XXO O  ;X;5;2;X"
"XO           O  ;X;8;1;X"
"O XX X X    O OO;X;11;0;X"
"       O   O  X ;X;15;1;X"
"X  OO      X O  ;X;1;1;X"
"                ;X;2;7;O"
"    O     X     ;X;6;2;X"
"  X          O  ;X;5;6;X"
" OX  X  X  O O  ;X;15;0;X"
"  X   O  O X    ;X;15;1;O"
"          O XX O;X;0;2;X"
"           O    ;X;15;7;X"
"   X X OXOO O  X;X;2;0;X"
"   OX   X    O  ;X;12;0;X"
" O  XO   O X    ;X;10;0;O"
"X       O  X O  ;X;3;2;X"
"   X        O   ;X;5;6;X"
"X        O      ;X;14;5;O"
"      OOX       ;X;0;1;X"
"O   X O  X  O   ;X;13;3;X"
"      X O       ;X;11;2;X"
"    O           ;X;10;6;O"
"   OX XOX OXO   ;X;5;0;X"
" X  OXXO  OO    ;X;2;1;X"
"                ;X;9;5;O"
"O   X           ;X;8;6;X"
"X  XO  OO X     ;X;1;2;X"
"OXO   X   XOO   ;X;3;1;X"
" O O   O  X  XX ;X;2;1;O"
"                ;X;5;6;X"
"    X         O ;X;15;6;X"
"       OO XXX  O;X;9;0;X"
"O O    X    X   ;X;14;2;X"
"                ;X;10;6;X"
"                ;X;0;8;X"
"  O   X O       ;X;4;1;X"
" O              ;X;10;3;X"
" XO   O         ;X;12;5;X"
"                ;X;13;4;X"
"                ;X;15;6;X"
"                ;X;1;7;O"
"      XX  O O   ;X;5;0;X"
"       O        ;X;4;6;O"
"        O       ;X;0;3;X"
"X X  O  O   X  O;X;4;1;O"
"O         X X O ;X;4;2;X"
"                ;X;9;4;X"
"    O    X      ;X;0;6;X"
"  XOOX  O       ;X;9;2;O"
"    O           ;X;9;7;X"
"        O X O   ;X;13;5;X"
"   O OOX XX X O ;X;13;0;X"
" XX  X    O OO  ;X;4;2;X"
"    O XO X   O X;X;8;2;X"
"O O   OX   X X  ;X;4;1;O"
"    XO O     X  ;X;11;3;O"
"                ;X;9;8;X"
"  O   O      XX ;X;15;0;X"
"  X  O  O  O  X ;X;1;1;X"
" O  XXO O    X O;X;7;1;X"
"  XO    O O    X;X;0;3;X"
"O  X            ;X;7;4;X"
"  XX O  OO     X;X;13;1;O"
"          O    X;X;6;6;X"
"                ;X;0;4;X"
"             O X;X;10;2;X"
" XO     O  X    ;X;6;0;X"
"O         X XO  ;X;8;2;X"
"XX O          O ;X;6;2;X"
"OO       XX    O;X;3;3;X"
" X OO     OX   X;X;2;2;X"
"                ;X;10;6;X"
"XX  O O  O     X;X;2;0;X"
" XO XO  OOX     ;X;0;0;O"
"X  O O  O      X;X;7;3;X"
"                ;X;5;8;X"
"                ;X;7;8;X"
" O  X        O  ;X;6;5;X"
" X   O O XX  O  ;X;0;1;O"
"      OX OX     ;X;13;0;X"
"     O  OX X    ;X;1;2;X"
"OOX X         O ;X;8;1;X"
"                ;X;12;8;X"
"           O   X;X;14;3;O"
"   OO  O X X X  ;X;10;0;X"
"     X   X O   O;X;1;0;X"
"         X  O   ;X;14;6;X"
"                ;X;3;6;X"
"         O      ;X;13;4;O"
"    X     O     ;X;6;6;X"
" O              ;X;13;7;X"
"   O            ;X;9;6;O"
" O  O  XXXX O  O;X;3;0;X"
"X       O   O   ;X;7;3;X"
"  XO     O      ;X;13;4;O"
"  X      O      ;X;0;5;O"
" X   O X O   XO ;X;6;1;O"
"     OXO X OO  X;X;14;1;X"
"XX  O  X    O  O;X;10;2;X"
" O  O X X  O    ;X;9;1;X"
" O OO  X  X  O X;X;14;1;X"
"O   O X        X;X;13;1;O"
"      O         ;X;13;6;O"
"    OX   XXOOOX ;X;0;0;X"
"O  X   X   O    ;X;5;3;O"
"                ;X;11;4;X"
"    OX OO     X ;X;9;2;O"
"     O O  X     ;X;9;5;X"
"           O    ;X;12;5;X"
"              O ;X;4;7;X"
"   XO OX  OXOX  ;X;8;0;X"
"O               ;X;14;3;X"
"X   O   XO      ;X;15;3;O"
"  OO      X     ;X;14;3;X"
"  X      X   OO ;X;1;2;X"
" O    X     O   ;X;10;3;X"
"  X            O;X;10;6;X"
"X          O    ;X;9;4;X"
"                ;X;8;6;X"
"X     O   X   O ;X;7;4;X"
"     O          ;X;13;5;X"
"O XO  O      X  ;X;9;3;X"
" X    O X O O   ;X;13;2;O"
"O    X      O OX;X;9;1;X"
" X            O ;X;0;3;O"
"OXX OXO  X    O ;X;7;0;X"
"                ;X;11;8;X"
"            O   ;X;9;5;X"
"     O  XO   OX ;X;11;0;O"
"     O          ;X;8;4;O"
"       O        ;X;8;3;X"
"   X O          ;X;6;4;X"
" O    XX     O O;X;0;3;X"
"O    OX     XO  ;X;8;2;O"
"          X  O  ;X;0;6;X"
"  O   O     X   ;X;4;2;O"
"       O  O    X;X;1;2;O"
" O    X        O;X;9;3;X"
"   X O          ;X;7;3;O"
"              O ;X;11;7;X"
"   OXXX  OO     ;X;12;0;X"
"  OX            ;X;9;2;X"
"                ;X;3;7;O"
"     O X     O  ;X;11;2;O"
"      O XXO     ;X;4;1;O"
"     X XO      O;X;14;3;O"
"OO  OXO     XX  ;X;8;1;X"
"  XO X  XO  O   ;X;1;0;X"
"X OO  O        X;X;9;2;O"
"   OXXOX  O   O ;X;12;0;O"
"        O   O  X;X;0;3;X"
"            OX  ;X;11;6;X"
"  XOO   O   X X ;X;0;2;X"
" OOX    XX     O;X;12;1;O"
"  X OXO     X O ;X;7;1;O"
"     X  O    O  ;X;6;3;X"
"    O   X       ;X;10;4;X"
"    O    XO     ;X;11;3;X"
"O   O        X X;X;12;4;X"
"OXO         X   ;X;7;4;X"
" X   X O    O   ;X;9;0;X"
"         XO     ;X;5;4;X"
" O      X      O;X;5;5;X"
"O        O XX   ;X;7;4;X"
"             O  ;X;5;5;X"
"           O    ;X;9;7;X"
"       X O      ;X;8;3;O"
"X    X  X O O  O;X;1;2;X"
"O  XO X    XO O ;X;8;1;X"
"    O X       O ;X;7;5;X"
" X O  X       O ;X;2;4;X"
"  XO     O  X XO;X;8;2;X"
"  O             ;X;0;6;O"
"O   O       X   ;X;13;1;X"
"   X OX  XXOOO  ;X;1;0;X"
"                ;X;12;8;X"
"XO  X   O     O ;X;13;3;X"
"              O ;X;10;4;O"
"OXO    X     X O;X;6;2;X"
"                ;X;1;5;O"
"    O   X XOO  X;X;2;2;X"
"OO     XX    O X;X;5;2;X"
"    XO        O ;X;13;5;X"
"X   O   OO X X  ;X;12;2;X"
"        XOX  OOX;X;1;1;O"
"         O      ;X;15;7;X"
" OX O   O   X X ;X;10;1;O"
" O      OXO X   ;X;0;1;X"
"O   X    O     X;X;6;2;X"
"          OXO   ;X;0;5;X"
"XOX  O   OOX    ;X;15;0;O"
"    XOO  X XO   ;X;14;0;X"
"O X  X OXO X   O;X;6;0;X"
"      XX   O O  ;X;12;3;O"
"     X O     O  ;X;6;5;X"
"O  X   OXX O    ;X;12;2;X"
"  O        OX X ;X;13;0;X"
"  OO    XOX    X;X;12;1;O"
"       X       O;X;6;5;O"
"         O      ;X;8;6;O"
"X O  XO   X OO X;X;9;0;X"
"OO   X     X    ;X;13;4;X"
"                ;X;4;8;X"
" O X    OXX    O;X;7;2;X"
"   O O  X       ;X;12;5;X"
"  O       X     ;X;4;3;O"
"   O O XX   O   ;X;0;1;X"
" O    X OX   XO ;X;5;0;X"
" X    O     O   ;X;14;5;X"
"      O XO      ;X;5;1;X"
"    X XO     O  ;X;2;3;O"
"                ;X;5;6;X"
"  O             ;X;15;3;X"
"      X O O     ;X;14;4;O"
"                ;X;5;4;X"
"   X        O  O;X;10;3;X"
"           O   X;X;14;5;O"
" XX  OO         ;X;4;3;O"
"OOX   OX    X   ;X;10;1;O"
"    O  X O     X;X;13;2;X"
"  X X X  OOO O  ;X;14;0;O"
"                ;X;3;8;X"
"                ;X;12;7;O"
"      OO XO  XX ;X;4;0;X"
" O    X  OX     ;X;5;2;X"
" X OXO    X   O ;X;9;2;X"
"       X    O   ;X;6;6;X"
"             O  ;X;14;7;X"
"O     X         ;X;3;2;X"
"                ;X;3;7;O"
"         X   O  ;X;4;2;X"
"     O OXOX XO  ;X;11;0;O"
"   O XO OO  X X ;X;15;0;O"
"        XOX   O ;X;2;2;X"
"       X    O   ;X;9;4;X"
"      X O  O  XO;X;9;3;X"
"  XX O OX O    O;X;14;0;O"
"      O       X ;X;4;2;X"
" O   OX  XO X OX;X;8;0;X"
"      XO    X O ;X;3;3;O"
"   OO         XX;X;8;4;X"
"   XO     O     ;X;15;3;X"
"                ;X;9;4;X"
" O   XOO     XXO;X;4;1;X"
"                ;X;5;7;O"
"X   X  OO O XO  ;X;5;0;O"
"O  O    OXX     ;X;2;1;X"
"X              O;X;6;6;X"
" OX  X  X     OO;X;13;0;X"
" XO  X    O     ;X;8;4;X"
"O         X     ;X;12;6;X"
"XO O  X  OX  OX ;X;2;0;X"
"  O  O  XO  OX X;X;10;1;X"
"    X O O O  X X;X;11;1;O"
" X          O  O;X;5;3;X"
"                ;X;0;5;O"
"   X     O    O ;X;11;4;O"
"                ;X;5;4;X"
"O OO  X O X  XX ;X;1;0;X"
"                ;X;10;6;X"
"                ;X;8;4;X"
"                ;X;6;6;X"
